ownertype,borough,schooldist,zipcode,address,xcoord,ycoord,buildingclassatpresent,saleprice,saledate
P,MN,2,10002,357 GRAND STREET,987555,199917,D4,0,2017-11-15
P,MN,2,10002,357 GRAND STREET,987555,199917,D4,730000,2017-11-30
P,MN,2,10002,357 GRAND STREET,987555,199917,D4,720000,2018-01-05
P,MN,1,10002,453 F D R DRIVE,990076,199024,D4,775000,2018-05-21
P,MN,1,10002,453 F D R DRIVE,990076,199024,D4,850000,2017-10-10
P,MN,1,10002,530 GRAND STREET,989641,199688,D4,820000,2017-08-24
P,MN,1,10002,530 GRAND STREET,989641,199688,D4,510000,2018-05-11
P,MN,2,10002,357 GRAND STREET,987555,199917,D4,770000,2018-05-29
P,MN,2,10002,357 GRAND STREET,987555,199917,D4,686000,2017-08-09
P,MN,2,10002,357 GRAND STREET,987555,199917,D4,775000,2017-12-04
P,MN,1,10002,453 F D R DRIVE,990076,199024,D4,840000,2017-12-18
P,MN,1,10002,570 GRAND STREET,990244,199524,D4,560000,2018-02-13
 ,MN,1,10002,409 GRAND STREET,988158,199791,D4,0,2017-10-16
 ,MN,1,10002,409 GRAND STREET,988158,199791,D4,780000,2018-01-25
P,MN,1,10002,570 GRAND STREET,990244,199524,D4,650000,2017-12-14
P,MN,1,10002,570 GRAND STREET,990244,199524,D4,499900,2017-09-11
P,MN,1,10002,570 GRAND STREET,990244,199524,D4,852000,2017-10-18
 ,MN,1,10002,409 GRAND STREET,988158,199791,D4,829000,2017-11-30
P,MN,1,10002,570 GRAND STREET,990244,199524,D4,900000,2017-09-27
P,MN,1,10002,530 GRAND STREET,989641,199688,D4,520000,2018-05-24
P,MN,1,10002,570 GRAND STREET,990244,199524,D4,875000,2017-10-17
P,MN,1,10002,570 GRAND STREET,990244,199524,D4,797000,2017-08-23
 ,MN,1,10002,409 GRAND STREET,988158,199791,D4,975000,2018-03-05
P,MN,1,10002,570 GRAND STREET,990244,199524,D4,700000,2017-06-12
P,MN,1,10002,570 GRAND STREET,990244,199524,D4,775000,2017-07-17
P,MN,1,10002,570 GRAND STREET,990244,199524,D4,695000,2017-08-29
P,MN,1,10002,570 GRAND STREET,990244,199524,D4,0,2017-08-11
P,MN,2,10002,357 GRAND STREET,987555,199917,D4,460000,2017-11-06
 ,MN,1,10002,409 GRAND STREET,988158,199791,D4,560000,2018-05-08
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,320000,2017-06-06
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,580000,2017-06-08
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,825000,2017-06-28
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,525000,2017-10-02
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,150000,2017-10-10
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,450000,2017-11-03
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,317500,2017-10-30
 ,MN,2,10022,35 SUTTON PLACE,995477,215550,D4,0,2018-03-15
 ,MN,2,10022,419 EAST 57 STREET,994799,215509,D4,1271000,2017-07-07
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,0,2018-03-26
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,0,2018-05-11
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,277500,2018-03-22
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,799000,2017-12-12
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,364000,2017-09-07
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,0,2017-10-18
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,1550000,2017-06-16
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,1220000,2017-12-14
 ,MN,2,10022,35 SUTTON PLACE,995477,215550,D4,0,2018-05-16
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,1975000,2017-07-24
 ,MN,2,10022,419 EAST 57 STREET,994799,215509,D4,875000,2018-05-11
 ,MN,2,10017,870 UNITED NATIONS PLAZA,,,D4,1380000,2018-03-14
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,0,2018-03-29
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,1245000,2017-12-14
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,510000,2017-06-27
 ,MN,2,10022,60 SUTTON PLACE SOUTH,994541,214471,D4,1795000,2017-10-26
 ,MN,2,10022,60 SUTTON PLACE SOUTH,994541,214471,D4,735000,2017-10-19
 ,MN,2,10017,870 UNITED NATIONS PLAZA,,,D4,799000,2018-03-22
 ,MN,2,10017,870 UNITED NATIONS PLAZA,,,D4,255000,2017-12-20
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,0,2018-03-20
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,500000,2017-10-31
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,450000,2017-07-14
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,1660000,2017-12-04
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,1064250,2017-06-28
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,687418,2018-05-01
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,360000,2017-10-16
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,538000,2017-12-22
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,755000,2018-02-28
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,530000,2017-08-04
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,505000,2017-12-01
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,280000,2018-04-11
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,649000,2017-10-11
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,300000,2017-06-21
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,333000,2017-12-07
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,350000,2017-10-17
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,470000,2017-08-29
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,515000,2017-06-15
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,399995,2017-06-14
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,498465,2017-10-06
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,375000,2018-05-24
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,600000,2017-12-13
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,1435000,2017-09-28
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,327500,2018-05-18
 ,MN,2,10022,60 SUTTON PLACE SOUTH,994541,214471,D4,1550000,2018-04-03
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,1190000,2017-11-21
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,1400000,2017-11-03
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,0,2018-03-12
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,425980,2018-02-07
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,365000,2017-12-18
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,1710000,2017-12-11
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,1075000,2017-09-27
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,1700000,2017-08-21
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,1599000,2017-06-20
 ,MN,2,10017,870 UNITED NATIONS PLAZA,,,D4,190000,2017-12-12
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,1305000,2017-10-06
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,900000,2018-03-22
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,299000,2018-05-17
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,2075000,2018-05-29
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,630000,2018-05-14
 ,MN,2,10022,419 EAST 57 STREET,994799,215509,D4,715000,2017-06-22
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,689000,2017-12-19
 ,MN,2,10022,35 SUTTON PLACE,995477,215550,D4,1720000,2017-08-22
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,700000,2017-10-25
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,0,2017-10-10
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,660844,2017-06-07
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,527000,2017-08-22
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,520000,2018-04-11
 ,MN,2,10022,60 SUTTON PLACE SOUTH,994541,214471,D4,855000,2017-08-31
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,415840,2018-05-03
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,679000,2018-01-22
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,3175000,2017-12-14
 ,MN,2,10017,870 UNITED NATIONS PLAZA,,,D4,1800000,2017-06-12
 ,MN,2,10022,60 SUTTON PLACE SOUTH,994541,214471,D4,675000,2017-11-10
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,525000,2017-12-19
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,685000,2018-04-06
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,516000,2018-04-26
 ,MN,2,10022,35 SUTTON PLACE,995477,215550,D4,1350000,2018-01-11
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,750000,2017-12-27
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,760000,2017-09-13
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,1150000,2017-07-24
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,320000,2017-09-26
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,613000,2017-08-07
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,650000,2017-08-02
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,583000,2017-08-11
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,407885,2018-02-05
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,622500,2017-11-27
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,0,2017-12-14
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,1720000,2018-03-06
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,700000,2018-04-18
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,695000,2018-05-24
 ,MN,2,10022,35 SUTTON PLACE,995477,215550,D4,1195000,2017-08-23
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,0,2018-05-08
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,350000,2018-04-30
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,687418,2018-04-11
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,624000,2017-10-24
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,0,2018-05-01
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,0,2017-10-27
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,372000,2017-10-11
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,1500000,2017-10-12
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,670000,2017-12-15
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,1650000,2017-10-11
 ,MN,2,10022,60 SUTTON PLACE SOUTH,994541,214471,D4,999000,2017-09-15
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,655000,2017-12-11
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,311250,2017-08-03
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,682227,2018-02-07
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,1280000,2018-01-23
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,0,2017-11-16
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,0,2017-08-22
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,0,2017-06-28
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,760000,2017-08-15
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,0,2017-10-12
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,499000,2017-09-08
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,0,2017-11-06
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,0,2017-12-21
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,1150000,2018-01-12
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,1060000,2018-01-30
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,305000,2017-07-10
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,385000,2017-11-08
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,298500,2017-06-08
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,699000,2018-03-15
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,600000,2017-09-14
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,0,2017-12-18
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,625000,2017-11-30
 ,MN,2,10022,419 EAST 57 STREET,994799,215509,D4,1840000,2017-08-08
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,640000,2017-09-14
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,0,2017-06-08
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,335000,2017-08-02
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,0,2018-03-29
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,1285000,2017-12-14
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,330000,2017-11-07
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,337000,2017-11-17
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,256000,2017-12-01
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,410670,2018-01-29
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,915000,2017-12-26
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,695000,2017-06-22
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,0,2018-05-08
 ,MN,2,10022,60 SUTTON PLACE SOUTH,994541,214471,D4,1750000,2018-05-18
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,500000,2017-10-12
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,649000,2018-01-16
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,355000,2017-10-03
 ,MN,2,10017,870 UNITED NATIONS PLAZA,,,D4,2650000,2018-04-02
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,374000,2018-03-29
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,302000,2017-09-28
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,780000,2018-02-26
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,0,2017-06-13
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,285000,2018-02-12
 ,MN,2,10022,60 SUTTON PLACE SOUTH,994541,214471,D4,0,2017-10-25
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,1125000,2017-06-01
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,1650000,2017-07-31
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,335000,2017-10-20
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,1075000,2018-05-15
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,0,2017-10-04
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,685000,2018-03-15
 ,MN,2,10022,35 SUTTON PLACE,995477,215550,D4,995000,2018-01-30
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,0,2018-04-11
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,325000,2017-08-15
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,2100000,2017-11-21
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,515000,2017-11-30
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,1100000,2017-10-10
 ,MN,2,10022,60 SUTTON PLACE SOUTH,994541,214471,D4,810000,2017-10-12
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,310000,2017-06-15
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,1110000,2017-10-16
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,610000,2017-10-19
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,749000,2017-10-26
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,587500,2017-10-17
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,2427500,2017-07-20
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,384000,2018-02-28
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,675000,2017-11-27
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,0,2018-02-28
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,442500,2018-05-22
 ,MN,2,10022,60 SUTTON PLACE SOUTH,994541,214471,D4,1050000,2018-01-05
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,1560000,2018-02-15
 ,MN,2,10017,870 UNITED NATIONS PLAZA,,,D4,1775000,2017-12-12
 ,MN,2,10017,870 UNITED NATIONS PLAZA,,,D4,2100000,2018-01-29
 ,MN,2,10017,870 UNITED NATIONS PLAZA,,,D4,2230000,2017-08-03
 ,MN,2,10022,60 SUTTON PLACE SOUTH,994541,214471,D4,807000,2018-03-14
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,625000,2018-03-06
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,1200000,2018-04-19
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,470000,2018-02-14
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,0,2017-11-07
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,575311,2017-07-18
 ,MN,2,10022,419 EAST 57 STREET,994799,215509,D4,810000,2017-07-12
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,400000,2017-06-20
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,742000,2017-11-14
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,2100000,2018-04-27
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,0,2018-03-12
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,710000,2018-03-19
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,715000,2017-06-16
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,0,2017-06-16
 ,MN,2,10022,60 SUTTON PLACE SOUTH,994541,214471,D4,795000,2017-08-15
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,375000,2017-10-04
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,695000,2017-10-05
P,MN,2,10022,1084 2 AVENUE,994056,215979,D4,900000,2017-11-07
 ,MN,2,10022,60 SUTTON PLACE SOUTH,994541,214471,D4,0,2017-07-12
 ,MN,2,10022,35 SUTTON PLACE,995477,215550,D4,2250000,2017-07-19
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,320000,2017-06-13
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,692510,2018-03-01
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,348000,2018-04-02
 ,MN,2,10022,300 EAST 54 STREET,993557,215076,D4,2150000,2017-12-20
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,301000,2017-09-06
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,509500,2017-06-27
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,666954,2017-08-28
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,545000,2017-10-17
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,850000,2017-06-08
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,640000,2018-01-03
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,0,2017-12-18
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,405000,2017-12-11
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,2300000,2018-01-08
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,718000,2017-06-27
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,334750,2017-11-16
 ,MN,2,10022,400 EAST 56 STREET,994466,215110,D4,720000,2018-01-30
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,665000,2018-05-02
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,552000,2017-09-08
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,445000,2017-08-18
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,750000,2017-06-29
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,340000,2018-01-24
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,780000,2017-08-14
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,300000,2018-05-10
 ,MN,2,10017,45 TUDOR CITY PLACE,992564,212285,D4,358800,2017-09-06
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,730000,2017-10-17
P,MN,2,10017,1 TUDOR CITY PLACE,992319,211789,D4,537500,2017-07-14
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,865000,2018-04-09
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,625000,2018-01-16
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,1201700,2017-12-01
 ,MN,2,10022,35 SUTTON PLACE,995477,215550,D4,1715000,2017-06-29
 ,MN,2,10016,2 TUDOR CITY PLACE,992107,211902,D4,615000,2017-06-29
 ,MN,2,10017,312 EAST 42 STREET,992152,212235,D4,325000,2017-08-10
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,0,2017-10-11
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,720000,2018-05-09
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,1500000,2017-11-15
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,470000,2017-10-31
P,MN,2,10022,1035 2 AVENUE,993449,215383,D4,1430000,2018-04-05
 ,MN,2,10019,339 WEST 55 STREET,988329,218453,D4,575000,2018-05-30
 ,MN,2,10019,339 WEST 55 STREET,988329,218453,D4,624500,2018-04-10
 ,MN,2,10019,339 WEST 55 STREET,988329,218453,D4,538000,2018-04-19
 ,MN,2,10019,339 WEST 55 STREET,988329,218453,D4,715000,2017-06-29
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,519800,2017-12-12
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,570000,2018-05-08
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,750000,2017-12-11
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,610000,2018-05-30
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,423500,2017-06-01
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,750000,2017-09-06
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,585000,2017-09-13
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,796000,2017-09-19
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,275000,2017-10-20
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,740000,2017-12-19
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,1100000,2018-01-05
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,290000,2018-01-18
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,740000,2018-02-16
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,0,2018-03-23
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,340000,2018-04-10
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,299900,2018-04-19
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,600000,2017-12-06
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,0,2018-05-11
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,932800,2018-03-02
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,1085000,2018-03-05
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,827500,2018-03-02
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,356384,2018-01-11
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,950000,2017-10-25
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,295000,2017-10-05
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,672000,2017-09-26
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,700000,2017-09-20
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,690000,2017-08-10
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,0,2017-08-10
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,805000,2017-07-11
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,837500,2017-06-19
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,740000,2017-06-26
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,587000,2017-12-05
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,0,2018-03-27
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,257500,2017-09-11
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,350000,2017-12-11
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,600000,2018-03-01
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,1040000,2018-01-05
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,515000,2017-07-27
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,580000,2018-01-04
P,MN,5,10027,80 LA SALLE STREET,995683,235301,D4,717500,2017-06-05
 ,MN,2,10016,537 3 AVENUE,990635,211322,D4,999000,2017-06-29
 ,MN,2,10016,537 3 AVENUE,990635,211322,D4,405000,2017-08-28
 ,MN,2,10016,537 3 AVENUE,990635,211322,D4,735000,2017-06-08
 ,MN,2,10016,537 3 AVENUE,990635,211322,D4,383150,2017-09-18
 ,MN,2,10016,105 EAST 38 STREET,990145,212347,D4,635000,2017-11-22
P,MN,2,10016,220 MADISON AVENUE,989219,212362,D4,380000,2018-05-17
P,MN,2,10016,220 MADISON AVENUE,989219,212362,D4,430000,2018-02-06
P,MN,2,10016,220 MADISON AVENUE,989219,212362,D4,725000,2017-12-01
P,MN,2,10016,220 MADISON AVENUE,989219,212362,D4,565000,2017-10-26
 ,MN,2,10016,105 EAST 38 STREET,990145,212347,D4,68458,2017-12-21
P,MN,2,10016,220 MADISON AVENUE,989219,212362,D4,620000,2017-11-01
P,MN,2,10016,220 MADISON AVENUE,989219,212362,D4,555000,2017-12-26
P,MN,2,10016,220 MADISON AVENUE,989219,212362,D4,620000,2018-04-20
 ,MN,2,10016,537 3 AVENUE,990635,211322,D4,1350000,2018-02-28
 ,MN,2,10016,537 3 AVENUE,990635,211322,D4,445000,2017-07-31
 ,MN,2,10016,537 3 AVENUE,990635,211322,D4,415000,2017-06-09
